"","dim","ntrain","mtry_first","mtry_second","min_node_size_spl_first","min_node_size_spl_second","min_node_size_ave_first","min_node_size_ave_second","splitratio_first","splitratio_second","replace_first","replace_second","sample_fraction_first","sample_fraction_second","RsparseT2weak"
"9089",12,1000,4,4,1,100,3,30,0.8,0.3,FALSE,TRUE,0.1,0.1,NA
"9090",12,1000,7,5,3,30,30,3,0.3,0.5,TRUE,FALSE,0.9,0.3,NA
"9091",12,1000,9,7,30,1,30,100,0.8,0.3,TRUE,TRUE,1,0.9,NA
"9092",12,1000,9,9,1,1,30,30,0.1,0.05,FALSE,FALSE,1,0.632,NA
"9093",12,1000,10,3,30,3,30,10,0.3,0.8,TRUE,FALSE,0.5,0.3,NA
"9094",12,1000,11,10,100,30,3,10,0.5,0.5,TRUE,TRUE,0.01,0.1,NA
"9095",12,1000,6,5,1,3,30,30,0.8,0.1,FALSE,TRUE,0.1,0.632,NA
"9096",12,1000,3,8,10,30,100,1,0.8,0.2,TRUE,FALSE,1,0.1,NA
"9097",12,1000,6,1,100,100,10,3,0.5,0.8,TRUE,TRUE,1,0.7,NA
"9098",12,1000,9,5,1,3,30,3,0.8,0.2,TRUE,TRUE,0.5,1,NA
"9099",12,1000,7,5,100,3,10,1,0.2,0.05,TRUE,TRUE,0.1,0.7,NA
"9100",12,1000,1,1,10,30,100,3,0.5,0.1,FALSE,TRUE,0.3,1,NA
"9101",12,1000,1,11,10,3,1,3,0.1,0.2,TRUE,TRUE,0.3,0.632,NA
"9102",12,1000,6,6,1,100,10,10,0.2,0.1,TRUE,FALSE,0.1,0.01,NA
"9103",12,1000,10,12,1,10,3,10,0.5,0.1,FALSE,FALSE,0.1,0.3,NA
"9104",12,1000,9,12,30,100,30,100,0.2,0.1,TRUE,TRUE,0.1,0.1,NA
"9105",12,1000,5,1,10,1,3,30,0.2,0.1,TRUE,TRUE,0.9,0.01,NA
"9106",12,1000,3,7,30,10,3,10,0.2,0.2,TRUE,FALSE,1,0.3,NA
"9107",12,1000,10,9,1,3,10,3,0.2,0.5,TRUE,FALSE,0.3,0.3,NA
"9108",12,1000,3,10,1,100,1,100,0.2,0.3,FALSE,FALSE,0.7,0.7,NA
"9109",12,1000,9,12,30,1,100,1,0.3,0.5,TRUE,FALSE,1,0.1,NA
"9110",12,1000,4,1,30,30,100,100,0.1,0.3,TRUE,TRUE,1,0.7,NA
"9111",12,1000,3,12,1,100,30,30,0.2,0.3,TRUE,FALSE,0.632,0.632,NA
"9112",12,1000,5,3,3,10,10,100,0.5,0.1,TRUE,TRUE,0.1,0.3,NA
"9113",12,1000,10,3,10,1,10,100,0.8,0.3,FALSE,TRUE,0.3,0.01,NA
"9114",12,1000,6,8,1,1,100,3,0.05,0.2,TRUE,FALSE,0.01,0.632,NA
"9115",12,1000,5,2,100,3,10,3,0.1,0.05,TRUE,TRUE,0.9,0.7,NA
"9116",12,1000,9,2,10,1,30,30,0.1,0.5,TRUE,FALSE,0.9,0.3,NA
"9117",12,1000,5,3,1,100,100,1,0.3,0.8,FALSE,FALSE,0.3,0.9,NA
"9118",12,1000,2,8,100,1,10,1,0.8,0.05,FALSE,FALSE,1,0.9,NA
"9119",12,1000,4,12,3,3,1,100,0.2,0.5,FALSE,TRUE,0.1,0.9,NA
"9120",12,1000,5,8,10,10,100,1,0.05,0.5,FALSE,FALSE,0.5,0.1,NA
"9121",12,1000,12,7,1,10,3,30,0.2,0.05,TRUE,TRUE,0.1,0.7,NA
"9122",12,1000,9,2,3,10,3,100,0.2,0.3,FALSE,TRUE,0.7,0.632,NA
"9123",12,1000,4,9,1,100,100,30,0.5,0.3,TRUE,TRUE,0.5,0.7,NA
"9124",12,1000,11,6,100,30,10,10,0.2,0.2,FALSE,TRUE,1,0.1,NA
"9125",12,1000,1,4,30,30,3,30,0.8,0.2,FALSE,TRUE,0.9,1,NA
"9126",12,1000,4,10,3,30,100,30,0.2,0.5,TRUE,FALSE,0.01,0.9,NA
"9127",12,1000,2,4,30,30,1,100,0.2,0.5,FALSE,TRUE,0.7,0.9,NA
"9128",12,1000,12,1,10,30,10,1,0.1,0.1,TRUE,FALSE,0.01,0.5,NA
"9129",12,1000,4,4,1,10,3,100,0.1,0.5,FALSE,TRUE,0.9,1,NA
"9130",12,1000,4,4,30,3,100,30,0.2,0.3,FALSE,TRUE,0.632,1,NA
"9131",12,1000,5,1,1,10,100,1,0.3,0.5,TRUE,FALSE,0.7,0.3,NA
"9132",12,1000,3,11,3,1,10,100,0.3,0.5,TRUE,TRUE,0.7,0.1,NA
"9133",12,1000,3,11,10,30,1,10,0.8,0.1,FALSE,TRUE,0.9,0.01,NA
"9134",12,1000,6,6,3,3,1,100,0.2,0.05,TRUE,FALSE,0.5,0.632,NA
"9135",12,1000,2,2,1,100,1,10,0.2,0.2,TRUE,FALSE,0.632,0.01,NA
"9136",12,1000,11,6,100,30,1,10,0.5,0.5,TRUE,TRUE,0.7,0.01,NA
"9137",12,1000,7,6,100,100,10,1,0.1,0.5,FALSE,TRUE,0.3,0.1,NA
"9138",12,1000,8,9,1,1,30,1,0.3,0.8,TRUE,FALSE,0.5,0.7,NA
"9139",12,1000,8,11,100,100,30,100,0.1,0.05,TRUE,TRUE,0.01,1,NA
"9140",12,1000,4,4,10,1,100,1,0.8,0.3,TRUE,TRUE,0.01,0.3,NA
"9141",12,1000,1,7,1,30,3,100,0.2,0.05,FALSE,FALSE,0.632,0.632,NA
"9142",12,1000,6,7,1,30,3,10,0.2,0.3,TRUE,TRUE,1,1,NA
"9143",12,1000,5,4,30,1,3,30,0.5,0.3,TRUE,TRUE,1,0.3,NA
"9144",12,1000,11,12,1,10,100,10,0.1,0.8,TRUE,FALSE,0.01,0.5,NA
"9145",12,1000,5,10,100,1,1,100,0.3,0.05,TRUE,FALSE,0.9,0.632,NA
"9146",12,1000,4,5,100,10,100,10,0.5,0.5,TRUE,TRUE,1,1,NA
"9147",12,1000,2,11,3,100,10,3,0.05,0.3,FALSE,FALSE,1,0.01,NA
"9148",12,1000,6,5,30,10,10,10,0.5,0.5,FALSE,TRUE,0.632,0.632,NA
"9149",12,1000,8,5,100,100,30,30,0.2,0.5,TRUE,FALSE,0.9,0.5,NA
"9150",12,1000,6,9,10,10,3,30,0.8,0.1,FALSE,TRUE,0.01,0.632,NA
"9151",12,1000,8,10,1,10,30,3,0.1,0.5,TRUE,TRUE,0.3,0.3,NA
"9152",12,1000,2,6,3,30,100,3,0.5,0.3,FALSE,FALSE,0.01,0.632,NA
"9153",12,1000,12,10,30,3,3,3,0.3,0.1,FALSE,TRUE,1,0.632,NA
"9154",12,1000,5,11,100,100,30,30,0.05,0.1,TRUE,FALSE,0.9,1,NA
"9155",12,1000,1,5,100,100,3,10,0.8,0.05,FALSE,FALSE,0.3,0.632,NA
"9156",12,1000,8,3,1,100,10,10,0.3,0.2,FALSE,FALSE,0.632,0.5,NA
"9157",12,1000,7,12,3,100,100,1,0.5,0.5,FALSE,FALSE,0.1,0.9,NA
"9158",12,1000,11,4,100,100,3,100,0.1,0.8,TRUE,FALSE,0.7,0.632,NA
"9159",12,1000,7,6,30,3,30,10,0.2,0.05,TRUE,FALSE,0.5,0.9,NA
"9160",12,1000,3,8,1,1,30,10,0.3,0.05,FALSE,FALSE,0.3,0.01,NA
"9161",12,1000,9,9,3,3,3,10,0.2,0.5,FALSE,TRUE,0.7,0.01,NA
"9162",12,1000,10,11,3,1,10,100,0.05,0.3,FALSE,FALSE,1,0.01,NA
"9163",12,1000,9,2,10,3,100,3,0.3,0.05,TRUE,TRUE,0.5,0.632,NA
"9164",12,1000,1,4,1,3,100,30,0.2,0.05,TRUE,TRUE,0.9,1,NA
"9165",12,1000,6,12,3,30,3,3,0.3,0.3,FALSE,TRUE,0.1,0.3,NA
"9166",12,1000,4,3,30,3,1,100,0.1,0.2,TRUE,TRUE,0.01,0.01,NA
"9167",12,1000,3,6,10,10,1,10,0.2,0.3,FALSE,TRUE,0.632,0.3,NA
"9168",12,1000,7,12,100,3,10,1,0.3,0.1,TRUE,FALSE,0.9,0.3,NA
"9169",12,1000,2,7,100,30,10,30,0.5,0.3,TRUE,FALSE,0.9,0.3,NA
"9170",12,1000,4,5,3,1,1,1,0.3,0.05,TRUE,TRUE,0.7,0.632,NA
"9171",12,1000,9,8,30,10,100,30,0.05,0.05,FALSE,FALSE,0.5,0.5,NA
"9172",12,1000,11,3,100,30,10,3,0.5,0.5,FALSE,FALSE,0.5,0.632,NA
"9173",12,1000,5,2,1,30,3,3,0.05,0.2,FALSE,TRUE,0.632,0.7,NA
"9174",12,1000,8,3,1,100,1,3,0.5,0.05,TRUE,TRUE,0.9,1,NA
"9175",12,1000,2,3,10,1,30,100,0.3,0.2,TRUE,FALSE,0.7,0.7,NA
"9176",12,1000,11,4,100,3,10,10,0.05,0.3,FALSE,FALSE,1,0.9,NA
"9177",12,1000,10,9,3,100,10,100,0.3,0.3,FALSE,TRUE,0.3,0.5,NA
"9178",12,1000,9,8,1,10,100,100,0.5,0.1,FALSE,TRUE,0.3,1,NA
"9179",12,1000,8,8,3,1,3,1,0.2,0.5,FALSE,TRUE,0.1,0.7,NA
"9180",12,1000,12,12,10,100,1,1,0.1,0.1,FALSE,TRUE,0.5,0.3,NA
"9181",12,1000,5,9,10,30,100,10,0.1,0.1,TRUE,TRUE,1,0.1,NA
"9182",12,1000,6,8,100,3,1,10,0.05,0.05,TRUE,FALSE,0.632,0.3,NA
"9183",12,1000,12,2,1,100,10,3,0.3,0.8,TRUE,FALSE,0.5,0.01,NA
"9184",12,1000,10,8,100,1,3,100,0.05,0.3,FALSE,FALSE,0.01,1,NA
"9185",12,1000,3,6,3,10,30,100,0.3,0.1,TRUE,TRUE,0.3,0.01,NA
"9186",12,1000,5,5,100,100,10,1,0.05,0.5,FALSE,TRUE,0.9,0.01,NA
"9187",12,1000,4,11,1,10,1,100,0.5,0.2,TRUE,FALSE,0.7,0.9,NA
"9188",12,1000,8,10,10,3,10,10,0.1,0.5,TRUE,FALSE,0.9,0.9,NA
"9189",12,1000,5,9,1,10,3,30,0.8,0.2,TRUE,TRUE,0.9,0.01,NA
"9190",12,1000,5,9,30,1,3,100,0.1,0.8,FALSE,TRUE,0.7,0.5,NA
"9191",12,1000,3,11,30,100,3,3,0.1,0.8,FALSE,FALSE,0.3,0.632,NA
"9192",12,1000,2,9,30,100,30,100,0.1,0.8,FALSE,FALSE,0.01,0.632,NA
"9193",12,1000,10,6,10,100,3,30,0.3,0.05,FALSE,TRUE,0.3,0.01,NA
"9194",12,1000,3,12,30,30,3,10,0.5,0.5,TRUE,TRUE,0.5,0.632,NA
"9195",12,1000,6,12,30,100,30,1,0.05,0.05,FALSE,TRUE,0.1,0.9,NA
"9196",12,1000,7,3,100,3,10,1,0.05,0.05,TRUE,TRUE,0.9,0.7,NA
"9197",12,1000,7,1,3,30,30,100,0.05,0.1,TRUE,FALSE,0.5,0.5,NA
"9198",12,1000,4,9,30,3,30,100,0.2,0.3,TRUE,FALSE,0.1,0.3,NA
"9199",12,1000,4,7,3,30,100,30,0.1,0.8,FALSE,TRUE,0.5,0.9,NA
"9200",12,1000,5,1,3,3,30,3,0.2,0.2,TRUE,FALSE,1,0.9,NA
"9201",12,1000,2,1,100,30,10,10,0.1,0.5,FALSE,FALSE,0.3,0.3,NA
"9202",12,1000,5,5,30,3,30,10,0.3,0.1,TRUE,TRUE,0.01,0.01,NA
"9203",12,1000,7,10,3,3,3,30,0.5,0.8,TRUE,TRUE,0.632,0.9,NA
"9204",12,1000,6,6,100,30,3,30,0.8,0.5,FALSE,FALSE,0.7,1,NA
"9205",12,1000,5,12,10,10,1,100,0.05,0.2,TRUE,TRUE,0.3,0.632,NA
"9206",12,1000,11,6,100,1,10,30,0.1,0.8,FALSE,TRUE,0.1,1,NA
"9207",12,1000,8,9,10,100,100,1,0.2,0.2,TRUE,TRUE,0.7,0.9,NA
"9208",12,1000,4,1,10,1,100,30,0.8,0.1,TRUE,TRUE,0.9,0.7,NA
"9209",12,1000,3,7,3,10,100,3,0.2,0.1,FALSE,TRUE,0.3,0.1,NA
"9210",12,1000,4,1,100,3,1,100,0.1,0.1,TRUE,TRUE,0.1,0.1,NA
"9211",12,1000,9,7,3,10,100,30,0.2,0.2,FALSE,TRUE,0.5,0.632,NA
"9212",12,1000,11,3,30,30,1,10,0.1,0.2,TRUE,FALSE,0.9,1,NA
"9213",12,1000,4,11,100,100,100,100,0.3,0.1,TRUE,FALSE,0.3,0.9,NA
"9214",12,1000,6,3,3,3,10,100,0.2,0.2,TRUE,FALSE,0.5,0.1,NA
"9215",12,1000,11,8,30,3,3,10,0.8,0.05,TRUE,TRUE,0.9,0.01,NA
"9216",12,1000,9,8,3,100,10,3,0.05,0.1,FALSE,FALSE,0.632,0.3,NA
"9217",12,1000,5,8,30,3,100,1,0.05,0.05,TRUE,TRUE,0.1,0.9,NA
"9218",12,1000,7,2,10,100,10,1,0.05,0.2,FALSE,TRUE,0.3,0.632,NA
"9219",12,1000,5,4,30,100,10,1,0.8,0.5,TRUE,FALSE,0.01,0.3,NA
"9220",12,1000,3,3,10,3,1,30,0.1,0.8,TRUE,FALSE,0.9,0.5,NA
"9221",12,1000,7,1,3,100,1,1,0.05,0.1,FALSE,FALSE,0.1,0.632,NA
"9222",12,1000,12,1,30,3,1,1,0.2,0.5,TRUE,TRUE,0.7,0.632,NA
"9223",12,1000,9,4,30,10,100,100,0.1,0.05,FALSE,TRUE,0.7,0.7,NA
"9224",12,1000,10,3,10,10,10,3,0.8,0.05,FALSE,FALSE,0.1,1,NA
"9225",12,1000,1,10,10,10,1,3,0.3,0.1,FALSE,TRUE,0.5,0.5,NA
"9226",12,1000,7,9,30,30,100,3,0.2,0.3,TRUE,FALSE,0.632,0.3,NA
"9227",12,1000,2,2,1,10,10,10,0.8,0.05,FALSE,TRUE,0.9,1,NA
"9228",12,1000,5,5,3,3,30,1,0.5,0.05,FALSE,FALSE,0.3,0.3,NA
"9229",12,1000,3,11,10,1,30,30,0.1,0.05,FALSE,TRUE,0.9,0.9,NA
"9230",12,1000,5,11,10,1,3,10,0.2,0.3,FALSE,TRUE,0.632,0.1,NA
"9231",12,1000,9,3,100,10,1,10,0.1,0.3,FALSE,FALSE,0.632,0.5,NA
"9232",12,1000,5,11,1,10,30,30,0.3,0.3,TRUE,FALSE,0.1,0.3,NA
"9233",12,1000,7,6,3,10,3,30,0.8,0.5,FALSE,FALSE,0.7,0.7,NA
"9234",12,1000,4,9,3,30,100,3,0.05,0.5,FALSE,TRUE,0.1,0.632,NA
"9235",12,1000,7,2,3,3,100,30,0.05,0.3,TRUE,FALSE,0.3,1,NA
"9236",12,1000,5,6,10,100,3,1,0.05,0.05,FALSE,FALSE,0.632,0.3,NA
"9237",12,1000,9,7,10,100,10,30,0.5,0.1,FALSE,TRUE,0.01,0.9,NA
"9238",12,1000,7,10,30,10,3,3,0.3,0.05,TRUE,TRUE,0.5,0.1,NA
"9239",12,1000,4,8,100,1,10,1,0.3,0.2,FALSE,TRUE,0.3,0.5,NA
"9240",12,1000,10,2,10,100,30,10,0.3,0.8,FALSE,FALSE,1,0.7,NA
"9241",12,1000,6,10,100,10,1,10,0.05,0.3,TRUE,TRUE,0.9,0.01,NA
"9242",12,1000,6,2,30,1,3,3,0.5,0.1,TRUE,FALSE,0.9,1,NA
"9243",12,1000,4,5,1,1,10,30,0.1,0.05,FALSE,TRUE,0.1,0.3,NA
"9244",12,1000,11,5,30,30,10,1,0.3,0.05,TRUE,FALSE,0.632,0.1,NA
"9245",12,1000,6,5,10,3,10,100,0.05,0.2,FALSE,FALSE,0.01,1,NA
"9246",12,1000,3,2,1,10,1,30,0.1,0.2,TRUE,FALSE,0.632,0.5,NA
"9247",12,1000,5,2,100,100,3,100,0.8,0.2,FALSE,TRUE,0.3,0.01,NA
"9248",12,1000,5,11,3,10,1,3,0.3,0.2,TRUE,FALSE,0.9,0.5,NA
"9249",12,1000,1,7,3,1,3,10,0.3,0.5,FALSE,FALSE,1,0.9,NA
"9250",12,1000,8,4,30,100,3,3,0.3,0.05,FALSE,TRUE,0.9,0.1,NA
"9251",12,1000,4,12,10,30,30,1,0.5,0.1,TRUE,FALSE,0.632,0.1,NA
"9252",12,1000,7,1,10,30,1,1,0.8,0.05,TRUE,FALSE,0.1,0.632,NA
"9253",12,1000,6,1,30,100,1,30,0.8,0.3,FALSE,FALSE,0.9,0.9,NA
"9254",12,1000,3,4,1,1,1,1,0.8,0.2,FALSE,FALSE,0.7,0.9,NA
"9255",12,1000,7,2,30,10,30,10,0.5,0.2,TRUE,TRUE,0.01,0.3,NA
"9256",12,1000,9,12,10,1,3,100,0.8,0.3,TRUE,TRUE,0.9,0.3,NA
"9257",12,1000,2,11,1,100,3,100,0.05,0.05,TRUE,FALSE,0.01,0.01,NA
"9258",12,1000,5,11,3,1,3,10,0.05,0.1,FALSE,FALSE,0.7,0.5,NA
"9259",12,1000,10,1,1,3,30,10,0.05,0.2,FALSE,FALSE,0.3,1,NA
"9260",12,1000,6,5,3,1,10,10,0.8,0.3,TRUE,TRUE,1,0.632,NA
"9261",12,1000,1,9,30,30,30,1,0.1,0.8,FALSE,FALSE,0.5,0.9,NA
"9262",12,1000,3,7,30,30,10,10,0.2,0.1,FALSE,FALSE,0.1,0.9,NA
"9263",12,1000,4,9,10,10,3,1,0.3,0.2,FALSE,FALSE,0.1,0.7,NA
"9264",12,1000,1,12,30,30,10,3,0.8,0.1,FALSE,TRUE,0.9,1,NA
"9265",12,1000,10,10,10,3,30,30,0.1,0.5,TRUE,FALSE,0.632,0.7,NA
"9266",12,1000,1,3,10,100,1,1,0.2,0.1,FALSE,FALSE,0.01,0.1,NA
"9267",12,1000,10,2,100,3,3,3,0.1,0.2,TRUE,FALSE,0.9,1,NA
"9268",12,1000,2,12,3,100,10,100,0.5,0.5,TRUE,TRUE,0.3,1,NA
"9269",12,1000,2,12,10,10,30,100,0.8,0.8,FALSE,TRUE,0.632,0.5,NA
"9270",12,1000,10,8,1,100,10,1,0.05,0.1,TRUE,TRUE,0.3,0.01,NA
"9271",12,1000,5,1,30,30,30,30,0.3,0.1,FALSE,FALSE,0.632,1,NA
"9272",12,1000,6,9,3,10,1,1,0.8,0.3,FALSE,TRUE,0.01,0.3,NA
"9273",12,1000,12,10,3,3,1,100,0.3,0.2,TRUE,TRUE,0.7,1,NA
"9274",12,1000,9,11,1,1,1,10,0.2,0.05,TRUE,TRUE,0.01,0.7,NA
"9275",12,1000,8,1,30,100,1,1,0.05,0.1,TRUE,FALSE,1,0.1,NA
"9276",12,1000,5,6,30,100,100,100,0.3,0.5,TRUE,TRUE,0.3,0.1,NA
"9277",12,1000,6,5,3,1,30,100,0.3,0.5,FALSE,FALSE,1,0.632,NA
"9278",12,1000,7,10,30,10,100,3,0.1,0.1,FALSE,FALSE,0.7,0.3,NA
"9279",12,1000,2,12,10,10,10,30,0.2,0.05,TRUE,FALSE,0.01,0.1,NA
"9280",12,1000,8,2,3,10,1,3,0.8,0.1,TRUE,TRUE,0.3,0.01,NA
"9281",12,1000,11,10,10,30,1,100,0.1,0.5,FALSE,FALSE,0.1,1,NA
"9282",12,1000,4,11,1,1,10,10,0.5,0.8,TRUE,TRUE,0.632,0.01,NA
"9283",12,1000,4,1,3,3,10,1,0.8,0.05,TRUE,FALSE,0.7,0.632,NA
"9284",12,1000,5,6,100,10,100,30,0.5,0.5,FALSE,FALSE,0.5,0.632,NA
"9285",12,1000,6,2,3,30,100,3,0.8,0.8,FALSE,FALSE,0.1,0.1,NA
"9286",12,1000,9,4,30,3,10,30,0.2,0.5,FALSE,TRUE,0.1,0.1,NA
"9287",12,1000,8,7,30,10,1,100,0.05,0.05,TRUE,TRUE,0.9,0.9,NA
"9288",12,1000,6,4,3,100,10,30,0.1,0.1,TRUE,TRUE,0.7,0.7,NA
"9289",12,1000,2,8,1,30,10,100,0.8,0.1,TRUE,FALSE,0.3,0.7,NA
"9290",12,1000,10,7,100,30,3,30,0.1,0.3,FALSE,TRUE,0.01,0.7,NA
"9291",12,1000,10,5,30,100,10,10,0.05,0.05,TRUE,FALSE,0.9,0.7,NA
"9292",12,1000,4,4,100,10,100,30,0.3,0.2,FALSE,TRUE,0.5,0.632,NA
"9293",12,1000,6,4,1,3,1,1,0.2,0.8,TRUE,TRUE,0.5,0.9,NA
"9294",12,1000,3,7,30,30,10,3,0.8,0.2,TRUE,FALSE,0.5,1,NA
"9295",12,1000,5,1,10,3,100,30,0.1,0.2,FALSE,TRUE,1,0.1,NA
"9296",12,1000,12,11,10,30,3,30,0.3,0.05,TRUE,FALSE,0.7,0.5,NA
"9297",12,1000,12,9,10,10,10,3,0.05,0.1,TRUE,FALSE,1,0.7,NA
"9298",12,1000,11,1,10,30,10,3,0.2,0.3,TRUE,TRUE,0.1,0.5,NA
"9299",12,1000,7,12,10,10,10,1,0.3,0.1,TRUE,TRUE,0.632,1,NA
"9300",12,1000,6,2,10,100,1,1,0.2,0.1,FALSE,TRUE,0.9,0.1,NA
"9301",12,1000,5,5,10,3,3,10,0.2,0.05,FALSE,TRUE,0.7,1,NA
"9302",12,1000,5,12,3,10,100,10,0.5,0.3,FALSE,FALSE,0.7,0.632,NA
"9303",12,1000,7,5,100,1,3,1,0.2,0.05,TRUE,TRUE,0.632,0.1,NA
"9304",12,1000,10,9,3,1,100,30,0.1,0.5,FALSE,FALSE,0.9,0.632,NA
"9305",12,1000,11,10,100,3,1,10,0.8,0.5,FALSE,TRUE,0.01,1,NA
"9306",12,1000,10,2,100,100,30,10,0.2,0.2,FALSE,TRUE,0.5,0.7,NA
"9307",12,1000,3,5,10,10,30,30,0.8,0.2,FALSE,TRUE,0.5,0.9,NA
"9308",12,1000,3,12,100,100,100,30,0.05,0.2,FALSE,FALSE,0.632,0.01,NA
"9309",12,1000,9,2,100,1,3,10,0.3,0.8,FALSE,FALSE,0.1,0.9,NA
"9310",12,1000,4,7,3,1,3,100,0.05,0.1,TRUE,TRUE,0.1,0.7,NA
"9311",12,1000,5,7,30,100,30,100,0.05,0.1,FALSE,TRUE,0.3,0.7,NA
"9312",12,1000,6,3,1,10,3,10,0.5,0.05,FALSE,FALSE,1,0.1,NA
"9313",12,1000,12,10,3,100,10,10,0.8,0.5,TRUE,TRUE,0.7,0.3,NA
"9314",12,1000,12,2,3,30,30,1,0.05,0.1,TRUE,FALSE,0.5,0.7,NA
"9315",12,1000,6,8,30,3,1,1,0.3,0.3,FALSE,FALSE,0.3,0.3,NA
"9316",12,1000,3,11,10,1,100,3,0.1,0.8,TRUE,TRUE,0.1,0.3,NA
"9317",12,1000,8,11,100,10,1,30,0.3,0.05,TRUE,TRUE,0.7,0.01,NA
"9318",12,1000,9,8,100,3,30,1,0.05,0.5,FALSE,TRUE,0.632,0.632,NA
"9319",12,1000,5,10,100,100,100,3,0.3,0.05,TRUE,FALSE,0.632,0.632,NA
"9320",12,1000,9,12,10,3,30,100,0.5,0.5,TRUE,FALSE,0.632,0.3,NA
"9321",12,1000,5,6,10,100,100,100,0.3,0.1,FALSE,TRUE,1,0.01,NA
"9322",12,1000,10,2,10,10,1,100,0.8,0.5,TRUE,TRUE,0.01,0.5,NA
"9323",12,1000,4,6,30,1,30,100,0.1,0.2,FALSE,FALSE,0.3,1,NA
"9324",12,1000,1,6,30,100,3,30,0.2,0.2,FALSE,TRUE,0.9,0.1,NA
"9325",12,1000,9,2,1,10,1,3,0.2,0.1,TRUE,FALSE,0.01,0.632,NA
"9326",12,1000,3,10,3,1,3,30,0.2,0.05,FALSE,FALSE,0.01,0.1,NA
"9327",12,1000,7,11,100,100,3,10,0.3,0.2,TRUE,TRUE,0.01,0.7,NA
"9328",12,1000,3,8,10,100,1,1,0.2,0.3,TRUE,FALSE,0.7,0.01,NA
"9329",12,1000,12,4,10,3,30,100,0.2,0.5,TRUE,TRUE,0.5,0.3,NA
"9330",12,1000,1,9,1,30,10,1,0.3,0.05,TRUE,FALSE,0.5,0.5,NA
"9331",12,1000,11,5,30,100,1,1,0.05,0.1,TRUE,FALSE,0.7,0.3,NA
"9332",12,1000,12,8,10,30,100,10,0.1,0.05,FALSE,FALSE,0.1,0.1,NA
"9333",12,1000,5,10,1,10,3,1,0.1,0.1,FALSE,FALSE,0.3,0.3,NA
"9334",12,1000,8,10,10,10,3,30,0.2,0.2,FALSE,FALSE,0.5,0.5,NA
"9335",12,1000,7,6,100,30,3,1,0.5,0.3,TRUE,FALSE,1,0.3,NA
"9336",12,1000,6,7,1,1,3,10,0.2,0.2,TRUE,TRUE,0.01,0.1,NA
"9337",12,1000,10,8,30,100,10,100,0.2,0.05,TRUE,FALSE,0.1,0.9,NA
"9338",12,1000,4,1,3,10,10,30,0.3,0.3,TRUE,FALSE,0.632,0.632,NA
"9339",12,1000,3,10,30,100,10,10,0.8,0.2,FALSE,FALSE,0.9,0.5,NA
"9340",12,1000,4,9,30,3,30,1,0.2,0.1,TRUE,TRUE,0.5,0.1,NA
"9341",12,1000,1,1,1,3,10,30,0.3,0.5,FALSE,FALSE,0.7,0.632,NA
"9342",12,1000,8,6,10,1,3,3,0.3,0.2,TRUE,TRUE,0.632,0.1,NA
"9343",12,1000,7,4,100,1,3,1,0.2,0.2,FALSE,FALSE,0.1,0.3,NA
"9344",12,1000,7,5,10,30,30,1,0.8,0.05,TRUE,FALSE,1,1,NA
"9345",12,1000,10,4,3,1,10,10,0.2,0.1,FALSE,TRUE,0.01,0.3,NA
"9346",12,1000,7,12,100,3,30,10,0.05,0.8,FALSE,TRUE,0.1,0.7,NA
"9347",12,1000,4,8,30,30,3,3,0.3,0.2,FALSE,TRUE,0.5,0.7,NA
"9348",12,1000,7,11,3,30,3,30,0.5,0.1,TRUE,FALSE,0.7,0.3,NA
"9349",12,1000,1,10,1,3,1,1,0.1,0.05,FALSE,TRUE,0.3,0.9,NA
"9350",12,1000,9,10,10,3,1,10,0.1,0.3,TRUE,FALSE,0.3,0.5,NA
"9351",12,1000,6,12,100,3,10,3,0.3,0.2,TRUE,TRUE,0.3,0.7,NA
"9352",12,1000,5,6,10,1,10,30,0.05,0.8,FALSE,FALSE,0.1,0.9,NA
"9353",12,1000,12,6,30,30,30,10,0.05,0.2,TRUE,TRUE,0.3,0.7,NA
"9354",12,1000,10,1,100,1,100,10,0.8,0.2,FALSE,TRUE,0.5,0.01,NA
"9355",12,1000,2,7,1,100,30,100,0.5,0.5,FALSE,TRUE,1,1,NA
"9356",12,1000,3,11,10,100,1,3,0.1,0.8,FALSE,FALSE,0.7,0.7,NA
"9357",12,1000,9,2,1,1,100,3,0.1,0.1,FALSE,FALSE,0.3,0.1,NA
"9358",12,1000,2,11,1,1,10,100,0.2,0.05,TRUE,FALSE,0.9,0.01,NA
"9359",12,1000,12,10,10,10,1,10,0.05,0.5,FALSE,FALSE,0.9,0.632,NA
"9360",12,1000,10,1,1,1,3,10,0.3,0.5,TRUE,TRUE,0.1,1,NA
"9361",12,1000,5,2,10,10,1,3,0.3,0.05,TRUE,FALSE,0.5,0.1,NA
"9362",12,1000,2,11,10,100,30,10,0.2,0.05,TRUE,TRUE,0.3,0.3,NA
"9363",12,1000,2,7,3,100,10,30,0.2,0.2,TRUE,TRUE,0.632,0.9,NA
"9364",12,1000,4,11,30,1,100,3,0.1,0.8,FALSE,TRUE,0.9,0.1,NA
"9365",12,1000,10,12,30,10,100,100,0.05,0.5,TRUE,TRUE,1,1,NA
"9366",12,1000,6,11,3,1,30,10,0.05,0.05,TRUE,TRUE,0.1,0.9,NA
"9367",12,1000,9,7,10,3,1,3,0.2,0.3,TRUE,FALSE,0.7,0.5,NA
"9368",12,1000,4,3,100,100,100,10,0.1,0.2,TRUE,TRUE,0.7,0.9,NA
